"Scenario","N_AC","b_X","b_EM","meanX_AC","corX","maic.ate","maic.ate.mcse","maic.lci.mean","maic.lci.mcse","maic.uci.mean","maic.uci.mcse","maic.bias","maic.bias.mcse","maic.mse","maic.mse.mcse","maic.mae","maic.mae.mcse","maic.cov","maic.cov.mcse","maic.empse","maic.empse.mcse","maic.vr","maic.vr.mcse","maic.error.worse.than","maic.error.worse.than.mcse","maic.std.bias","maic.aess.mean","maic.aess.mcse","stc.ate","stc.ate.mcse","stc.lci.mean","stc.lci.mcse","stc.uci.mean","stc.uci.mcse","stc.bias","stc.bias.mcse","stc.mse","stc.mse.mcse","stc.mae","stc.mae.mcse","stc.cov","stc.cov.mcse","stc.empse","stc.empse.mcse","stc.vr","stc.vr.mcse","stc.error.worse.than","stc.error.worse.than.mcse","stc.std.bias","stc.no.convergence","bucher.ate","bucher.ate.mcse","bucher.lci.mean","bucher.lci.mcse","bucher.uci.mean","bucher.uci.mcse","bucher.bias","bucher.bias.mcse","bucher.mse","bucher.mse.mcse","bucher.mae","bucher.mae.mcse","bucher.cov","bucher.cov.mcse","bucher.empse","bucher.empse.mcse","bucher.vr","bucher.vr.mcse","bucher.std.bias"
125,300,1.10866262452161,0.693147180559945,0.15,0,-0.00628438249375467,0.00804620909735131,-0.46990369987167,0.00799348363235239,0.45733493488416,0.00850947521315112,-0.00628438249375467,0.00804620909735131,0.0647162328207885,0.00303548437505856,0.20280344341002,0.00804620909735131,0.931,0.00801492358042171,0.254443472775976,0.00569237591544271,0.929655660000755,0.0208814702242324,0.275,0.0141200212464429,-2.46985408004069,49.8120926672374,0.354414930721773,-0.068834084666437,0.00770559287045238,-0.537613849376662,0.00781629443294022,0.399945680043788,0.00766370700919972,-0.068834084666437,0.00770559287045238,0.0640549165355476,0.00294589683774482,0.201280112351622,0.00770559287045238,0.933,0.00790638982089803,0.243672241925843,0.00545140335520354,0.981555151291787,0.0219716633502696,0.249,0.0136747577675073,-28.2486360048287,0,-0.330001671515123,0.00510125401213063,-0.639822849830738,0.0051853727519417,-0.0201804931995091,0.00502066138803642,-0.330001671515123,0.00510125401213063,0.134897872906558,0.00368138227225521,0.331899054109926,0.00510125401213063,0.46,0.0157607106438764,0.16131581601405,0.00360893622398737,0.979909709554526,0.0219229810589132,-204.568702356117
126,600,1.10866262452161,0.693147180559945,0.15,0,0.00250913582704401,0.00606628595710247,-0.365455769759282,0.00592927470059545,0.37047404141337,0.00644822000136504,0.00250913582704401,0.00606628595710246,0.0367693212506238,0.00164883879685208,0.153363129495601,0.00606628595710247,0.942,0.00739161687318817,0.191832805623383,0.00429165830276094,0.97866809535558,0.0219342864146879,0.147,0.0111978122863352,1.30798057135758,93.7374954654221,0.574062020650507,-0.0657948487153712,0.00562923185413857,-0.414330049971669,0.00566478869566579,0.282740352540927,0.00561744959859806,-0.0657948487153712,0.00562923185413857,0.0359855251338593,0.00158310023152427,0.151710473553403,0.00562923185413857,0.935,0.0077958322198467,0.178011941362506,0.00398245974486166,0.998963038837802,0.0223518171070462,0.115,0.0100883596287999,-36.9609185832009,0,-0.329621359274294,0.00395777394082022,-0.578057599752898,0.00397637287006925,-0.0811851187956905,0.00394051412265042,-0.329621359274294,0.00395777394082022,0.124298551081902,0.00267511808175089,0.329900838767956,0.00395777394082022,0.258,0.0138360398958662,0.125155801170523,0.00279996912669198,1.01278176396514,0.0226579531291429,-263.368822053393
127,150,0.400477566597125,1.10866262452161,0.15,0,0.0212044686281914,0.0115922025970563,-0.618436457972686,0.012017165641274,0.660845395229069,0.0122959659631669,0.0212044686281914,0.0115922025970563,0.134694411379952,0.00594366583967637,0.29552042709963,0.0115922025970563,0.899,0.00952885092757778,0.366577633048171,0.00820102660421015,0.890270924709249,0.0202795317537742,0.139,0.0109397897603199,5.78444147065705,25.9224900279453,0.238641920627242,0.109225231899394,0.0110322580530758,-0.560158065043201,0.0111138014415278,0.778608528841989,0.0111936134131847,0.109225231899394,0.0110322580530758,0.133519158315383,0.00579390914844749,0.293741635472325,0.0110322580530758,0.932,0.00796090447122687,0.348870631824544,0.00780488790117951,0.978954187558175,0.0219648661473691,0.15,0.0112915897906362,31.3082334641243,0,-0.623063869594812,0.00664923360860301,-1.0420545555612,0.00693125609414644,-0.204073183628421,0.00638210564460848,-0.623063869594812,0.00664923360860301,0.432376680868655,0.00886219456960188,0.623213646149126,0.00664923360860301,0.146,0.0111661989951818,0.210267228977261,0.00470407079803874,1.01668095093061,0.0227492791695616,-296.32000793723
128,300,0.400477566597125,1.10866262452161,0.15,0,0.00326574224664836,0.00842402717515003,-0.484269408975653,0.00840676939596878,0.49080089346895,0.00900052486757801,0.00326574224664836,0.00842402717515003,0.0709039346862401,0.00311528978119236,0.212547393220695,0.00842402717515003,0.921,0.00852988862764339,0.266391129446283,0.00595966731943919,0.933766058180904,0.0210249131535749,0.043,0.00641490451994416,1.22592004224634,49.0568209413132,0.353072314334457,0.101692750942169,0.00757327266145409,-0.373618956719892,0.00760562511011066,0.57700445860423,0.0076095749439064,0.101692750942169,0.00757327266145409,0.0676385199401094,0.0029749847337164,0.207719402493797,0.00757327266145409,0.928,0.00817410545564467,0.239487909516802,0.00535779202075834,1.01262076224356,0.0226667787017811,0.058,0.00739161687318817,42.4625824106727,0,-0.626931031304005,0.00499160700672988,-0.945747402205381,0.00509354442601989,-0.30811466040263,0.0048939749616536,-0.626931031304005,0.00499160700672988,0.417933742381029,0.00645772826799534,0.626931031304005,0.00499160700672988,0.018,0.00420428352992516,0.157848473257219,0.00353136528776238,1.03050982607033,0.0230551903416203,-397.172692498839
129,600,0.400477566597125,1.10866262452161,0.15,0,0.00321555432606991,0.00613834431832594,-0.376276909954024,0.00616621409811286,0.382708018606164,0.00638828520554238,0.00321555432606991,0.00613834431832594,0.0376519314889779,0.00168947902534444,0.153165656729845,0.00613834431832594,0.948,0.00702111102319284,0.194111491082636,0.00434263675422448,0.997479134271215,0.0223630408452372,0.015,0.00384382621875651,1.65655021664895,94.3864109294019,0.582771574526664,0.10010811956328,0.00552941366174796,-0.252475566042036,0.00555740149783523,0.452691805168597,0.00552560144395177,0.10010811956328,0.00552941366174796,0.0405654766297783,0.00178438166742326,0.159899855168785,0.00552941366174796,0.918,0.00867617427210864,0.174855412963754,0.00391184230658575,1.02880967788635,0.0230196258953196,0.027,0.00512552436341883,57.2519419710683,0,-0.616435448989409,0.00405883028602583,-0.871448999196716,0.00409383649231704,-0.361421898782102,0.004025348108915,-0.616435448989409,0.00405883028602583,0.396450291958244,0.00496767841876975,0.616435448989409,0.00405883028602583,0.002,0.00141279864099595,0.128351483399143,0.00287146250930124,1.0137112682156,0.0226787892808308,-480.271386558454
130,150,0.693147180559945,1.10866262452161,0.15,0,0.0184651526047541,0.0114226097708153,-0.60347758839207,0.0116848726020691,0.640407893601578,0.0122701695152866,0.0184651526047541,0.0114226097708153,0.130686499823066,0.00626254595327425,0.287401527828104,0.0114226097708153,0.904,0.00931579304192617,0.361214636990703,0.00808104636160821,0.878490302986673,0.0200181681600151,0.165,0.0117377595817941,5.11196134203979,25.6679704128246,0.217702593521672,0.138447533603734,0.0112376300258151,-0.525918794620398,0.0113687590178691,0.802813861827867,0.0113181855891488,0.138447533603734,0.0112376300258151,0.145325763829461,0.00687765776244963,0.300780034879173,0.0112376300258151,0.92,0.00857904423581089,0.355365063838724,0.00795018048022927,0.953860341041877,0.0213957298383695,0.199,0.0126253316788115,38.9592415495761,0,-0.559536196406199,0.0067679264024104,-0.972594272572653,0.00700378234533341,-0.146478120239745,0.00654413498439798,-0.559536196406199,0.0067679264024104,0.358839778049372,0.00801541842915274,0.559901060561986,0.0067679264024104,0.245,0.0136005514594078,0.214020624680061,0.00478804127315704,0.984707848912129,0.0220328673693891,-261.44031550354
131,300,0.693147180559945,1.10866262452161,0.15,0,0.0172883642894583,0.00829317057762932,-0.452452762546079,0.00837620466010863,0.487029491124995,0.0086574252415899,0.0172883642894583,0.00829317057762932,0.069006789091232,0.00314066980552905,0.209941465467651,0.00829317057762932,0.921,0.00852988862764339,0.262253080496029,0.00586709143244803,0.913881521350026,0.0205390140776517,0.074,0.00827792244467173,6.59224450548259,49.2436060089849,0.339386620199888,0.115806095782869,0.00787212592085238,-0.354367194539361,0.00791005249597199,0.585979386105099,0.00789805331821213,0.115806095782869,0.00787212592085238,0.0753194479677132,0.00354366304826247,0.216694567792401,0.00787212592085238,0.915,0.00881901355027874,0.248938479375439,0.00556921892695325,0.963646682549039,0.021570002985505,0.103,0.0096120237203203,46.5199659262861,0,-0.556159462716724,0.00505016904737671,-0.869849729971376,0.00514275252217644,-0.242469195462071,0.00496168488133206,-0.556159462716724,0.00505016904737671,0.33479205116903,0.00581322857877111,0.556159462716724,0.00505016904737671,0.057,0.00733150734842433,0.159700367585932,0.00357279562417346,1.00218301359573,0.0224213857643047,-348.251836313065
132,600,0.693147180559945,1.10866262452161,0.15,0,0.0168879264755324,0.00626082367140701,-0.348842561422688,0.00628696818717021,0.382618414373753,0.00646765107448709,0.0168879264755324,0.00626082367140701,0.0394439171920489,0.00155772598584341,0.162384354853697,0.00626082367140701,0.937,0.00768316341099159,0.197984628303438,0.00442928607083834,0.942500527098,0.0211220053082771,0.029,0.00530650544143695,8.52991801446797,95.1548779874997,0.597523764460583,0.117897674074859,0.00588114090741493,-0.229949304304406,0.00588449892873051,0.465744652454125,0.00590103686441335,0.117897674074859,0.00588114090741493,0.0484530921067582,0.00207488576010724,0.177528190309416,0.00588114090741493,0.883,0.010164201887015,0.185978005078206,0.00416067547482876,0.95428601487068,0.0213522249996694,0.056,0.00727076337120113,63.393342683336,0,-0.556789037113989,0.00407578685440219,-0.80806382597556,0.00410228928551243,-0.305514248252418,0.00405068233438053,-0.556789037113989,0.00407578685440219,0.326609458294358,0.00462175049606244,0.556789037113989,0.00407578685440219,0.006,0.00244213021765835,0.12888769717284,0.0028834586133381,0.994693686637538,0.0222533040618082,-431.995488574311
133,150,1.10866262452161,1.10866262452161,0.15,0,0.015745827358021,0.0108545308627814,-0.572259173312268,0.0111370809344356,0.60375082802831,0.0114319564761499,0.015745827358021,0.0108545308627814,0.117950950490012,0.00530443942625208,0.277186294702872,0.0108545308627814,0.897,0.00961202372032029,0.343250404589818,0.00767915291650401,0.874021006441285,0.0197972555802226,0.233,0.0133682833602524,4.58727131781161,25.9286885612039,0.229780155550053,0.115622889234883,0.0108382093566894,-0.540873427862734,0.0109699795374004,0.772119206332499,0.0109298205989768,0.115622889234883,0.0108382093566894,0.130717967792391,0.00574445056199057,0.288999180139113,0.0108382093566894,0.936,0.0077397674383666,0.342734273248866,0.00766760609401182,0.977297228635965,0.0219213910332961,0.249,0.0136747577675073,33.7354324500038,0,-0.477143993206837,0.00678002472321559,-0.882533341088764,0.0069768295557008,-0.071754645324911,0.0065935396452964,-0.477143993206837,0.00678002472321559,0.273589156765534,0.00698482362036562,0.478628332513263,0.00678002472321559,0.375,0.0153093108923949,0.21440320717614,0.00479660035845244,0.964701523393475,0.021584609907786,-222.545175275688
134,300,1.10866262452161,1.10866262452161,0.15,0,0.025671474228657,0.00774621173734502,-0.432182705847932,0.0077591682417128,0.483525654305246,0.00812033960162939,0.025671474228657,0.00774621173734502,0.0606028170725745,0.00258047906876646,0.19851271181444,0.00774621173734502,0.929,0.00812151463706124,0.244956723279402,0.00548013960314524,0.953651571007615,0.0214109734416676,0.101,0.00952885092757779,10.4800039308885,49.6002484121163,0.34114503239894,0.108641714093003,0.00769064566463651,-0.356629022886209,0.00768587629909867,0.573912451072215,0.00776462137678132,0.108641714093003,0.00769064566463652,0.0708899067493193,0.00296761642606304,0.21309551268103,0.00769064566463651,0.912,0.00895857131466843,0.243199569775508,0.00544082879600927,0.976101196803808,0.0218495493412144,0.16,0.0115931013969515,44.671836464714,0,-0.475495546812213,0.00490986611458651,-0.783837533928939,0.00497939493487287,-0.167153559695487,0.0048437580307474,-0.475495546812213,0.00490986611458651,0.250178693516147,0.00478752785569973,0.475609480226748,0.00490986611458651,0.139,0.0109397897603199,0.155263599285746,0.00347353682716509,1.01324606595207,0.0226687161253686,-306.250498506809
135,600,1.10866262452161,1.10866262452161,0.15,0,0.0245601957572375,0.00575298460023012,-0.333064587715649,0.0058578963166773,0.382184979230124,0.00586545776652644,0.0245601957572375,0.00575298460023012,0.0336669381943082,0.00151515269450752,0.146442511842264,0.00575298460023012,0.946,0.00714730718522718,0.181925346806004,0.0040700099368587,1.00296621807298,0.0224714046875731,0.04,0.00619677335393187,13.5001505773834,95.6467279304327,0.603431845040361,0.112419274588081,0.00534387712515164,-0.232281991462035,0.00535208230125496,0.457120540638197,0.00536058285130653,0.112419274588081,0.00534387712515163,0.0411665590049004,0.00188548858143497,0.160501577661215,0.00534387712515164,0.91,0.00904986187739901,0.168988232515518,0.00378058251709019,1.04073059963855,0.0232863383122637,0.073,0.0082262385085773,66.5249129567391,0,-0.477868095759273,0.00390221139077485,-0.725048429927144,0.00392660081766428,-0.230687761591403,0.00387897837741968,-0.477868095759273,0.00390221139077485,0.243569943429149,0.00377864684365933,0.477868095759273,0.00390221139077485,0.031,0.00548078461536302,0.123398759063019,0.00276066081170139,1.02200973281404,0.0228643885056323,-387.255187481447
136,150,0.400477566597125,0.400477566597125,0.15,0.35,-0.0129702202676114,0.0103968508379106,-0.603305348566715,0.0107709639134336,0.577364908031492,0.0108328140044204,-0.0129702202676114,0.0103968508379106,0.108154639452208,0.00492160239245186,0.261330927691539,0.0103968508379106,0.917,0.00872416185085994,0.328777291408277,0.0073553623315177,0.916112318047894,0.0207151698134052,0.466,0.0157747900144503,-3.94498665405236,38.2827864074635,0.28724715632948,-0.0840191362197879,0.0107453203468884,-0.70766301244195,0.0111459421641224,0.539624740002374,0.0105293351894175,-0.0840191362197879,0.0107453203468884,0.122405662699016,0.00570233051803395,0.277417836635546,0.0107453203468884,0.931,0.00801492358042171,0.33979686484318,0.00760189077940806,0.936416815158224,0.0209966993140557,0.487,0.0158060431481127,-24.7262835278259,0,-0.244072111929392,0.0070086834655283,-0.671427590081969,0.00728703520031486,0.183283366223184,0.00674568089734966,-0.244072111929392,0.0070086834655283,0.108643718097724,0.00410318724631009,0.275705156644845,0.0070086834655283,0.815,0.0122790471943062,0.221634031502316,0.00495836740947585,0.983795287961614,0.0220135626760044,-110.123932807152
137,300,0.400477566597125,0.400477566597125,0.15,0.35,-0.0177845253893966,0.00746127160827053,-0.466745975541099,0.00754289304840077,0.431176924762306,0.0077816059877888,-0.0177845253893966,0.00746127160827053,0.0559311927816976,0.00264634561618512,0.186693643812352,0.00746127160827053,0.933,0.00790638982089803,0.235946125232825,0.00527855568847656,0.970841005681996,0.0217978085248064,0.341,0.0149906304070243,-7.53753653375207,74.3304041543025,0.4621309935914,-0.0773727827445464,0.00726656362985285,-0.523987944549192,0.00742471895288616,0.369242379060099,0.00716894516070787,-0.0773727827445464,0.00726656362985285,0.0587366915493482,0.00295753147453784,0.19019546979329,0.00726656362985285,0.934,0.00785136930732467,0.229788918328757,0.00514080746524754,0.991645146670221,0.0221956895921037,0.344,0.0150221170279026,-33.67124198472,0,-0.243794460148043,0.00526435351201698,-0.569338960917184,0.00537757424166223,0.0817500406210986,0.00515663179461476,-0.243794460148043,0.00526435351201698,0.0871214432804615,0.00292122443357798,0.253215607383598,0.00526435351201698,0.703,0.0144496020706454,0.166473475062802,0.00372432269403069,0.997739640249438,0.0223222599304273,-146.446429412296
138,600,0.400477566597125,0.400477566597125,0.15,0.35,0.0110322623090206,0.00572277686129961,-0.336987767032421,0.0056422290124849,0.359052291650462,0.00599111520234578,0.0110322623090206,0.00572277686129961,0.0328391356408771,0.00146881715792068,0.144989345558296,0.00572277686129961,0.941,0.00745110730026082,0.180970094226163,0.00404863915175139,0.981181465416102,0.0219797874861914,0.264,0.0139392969693597,6.09617978937076,144.722631891708,0.726101827496064,-0.0490117767500913,0.00540325746004855,-0.385561287937057,0.00543700571126465,0.287537734436874,0.0053884878230124,-0.0490117767500913,0.00540325746004855,0.0315681502485915,0.0014379684853697,0.140678093764912,0.00540325746004855,0.933,0.00790638982089803,0.170866003580497,0.00382259176444238,1.00495175125992,0.0224850825295313,0.225,0.0132051126462443,-28.6843349309106,0,-0.229757540237398,0.00414787630204914,-0.491701398580284,0.00416471321634359,0.0321863181054886,0.00413326319027278,-0.229757540237398,0.00414787630204914,0.0699762002352232,0.00206976646760793,0.23504925543289,0.00414787630204914,0.613,0.015402305022301,0.131167365671118,0.00293445905722144,1.01890650011532,0.0227950679105991,-175.163646126338
139,150,0.693147180559945,0.400477566597125,0.15,0.35,-0.0120170135136149,0.00968627709034677,-0.55768539904773,0.00976742998055838,0.5336513720205,0.0102237952942141,-0.0120170135136149,0.00968627709034677,0.0938745485208921,0.00420383275886362,0.24521446380798,0.00968627709034677,0.921,0.00852988862764339,0.306306976530044,0.00685265940174796,0.90891613528283,0.0204872694784875,0.479,0.015797436500901,-3.92319288634821,38.1697045817689,0.282978213136391,-0.152483283587485,0.00982349880279998,-0.766173716519467,0.0101975358076339,0.461207149344496,0.00962153614334959,-0.152483283587485,0.00982349880279998,0.119655779373506,0.00531630767669146,0.276966627466778,0.00982349880279998,0.928,0.00817410545564467,0.310646308087852,0.00694973835676811,1.00794089327875,0.0225923960144541,0.539,0.0157632166768081,-49.0858187003989,0,-0.216115287749883,0.00648567991130886,-0.63347794173131,0.00670547564094631,0.201247366231544,0.00627897720372426,-0.216115287749883,0.00648567991130886,0.088727797467258,0.00348143621519856,0.245124414036959,0.00648567991130886,0.849,0.0113224997240009,0.205095206945349,0.0045883630012248,1.03826922945037,0.0232312396708409,-105.373153750722
140,300,0.693147180559945,0.400477566597125,0.15,0.35,-0.00930749992893821,0.00712334650903864,-0.428196686109627,0.0070749129706046,0.40958168625175,0.00745993281203803,-0.00930749992893821,0.00712334650903864,0.0507779529772724,0.00224450914062078,0.180180389416357,0.00712334650903864,0.934,0.00785136930732467,0.225259995311713,0.0050394869950313,0.94878320251164,0.0212783612599875,0.373,0.0152928414625929,-4.13189209031926,74.1376483229381,0.451556766176937,-0.136940428935013,0.0069887344531297,-0.576834820209745,0.00711373027294691,0.302953962339718,0.00692345780141315,-0.136940428935013,0.0069887344531297,0.0675462479240111,0.00308600218471434,0.20743825603084,0.0069887344531297,0.915,0.00881901355027874,0.221003188339811,0.00494425426919566,1.01555113181875,0.022730132302392,0.454,0.015744332313566,-61.9631010591828,0,-0.214896918170617,0.00500516195382134,-0.532991451409905,0.00509827323131139,0.103197615068671,0.00491678162244193,-0.214896918170617,0.00500516195382134,0.0712072799770254,0.0024535483286057,0.227872419053953,0.00500516195382134,0.758,0.0135438546950268,0.158277118320939,0.00354095487876417,1.02539212966819,0.0229407057208373,-135.772574362182
141,600,0.693147180559945,0.400477566597125,0.15,0.35,-0.00940364858264312,0.00515383973568459,-0.339000034860335,0.00510129954787417,0.320192737695049,0.00536943532077058,-0.00940364858264312,0.00515383973568459,0.0266239305637661,0.00123114767983364,0.130021503727463,0.00515383973568459,0.949,0.00695693898205238,0.162978722602435,0.00364613855152236,1.03181881013284,0.0231077542413253,0.241,0.0135247550809617,-5.76986273575238,145.584701383524,0.757051000490055,-0.139874727913112,0.0052334906147613,-0.469844860999052,0.00527895094885127,0.190095405172828,0.00520690649911742,-0.139874727913112,0.0052334906147613,0.0469269740995469,0.00185076701242718,0.177152728353017,0.0052334906147613,0.873,0.0105295299040366,0.165497504557605,0.00370248841022158,1.01726731610666,0.0227605659616967,0.378,0.0153334927527945,-84.5177262865769,0,-0.211098143705329,0.00404040441227452,-0.466464290266655,0.0040602357703416,0.0442680028559967,0.00402227693357253,-0.211098143705329,0.00404040441227452,0.0608709692227484,0.00183805816392942,0.216407842963292,0.00404040441227452,0.64,0.0151789327688082,0.127768806109815,0.00285842692960229,1.01974220770756,0.0228137110748586,-165.218843419335
142,150,1.10866262452161,0.400477566597125,0.15,0.35,-0.0219530336986481,0.00900526554443993,-0.540580246316041,0.00898588319330072,0.496674178918745,0.00950989725010971,-0.0219530336986481,0.00900526554443993,0.0814956484069252,0.00364684505461833,0.228441754438152,0.00900526554443993,0.922,0.00848033018225116,0.284771500550664,0.00637087056489874,0.929203176908639,0.0209018784078637,0.526,0.0157899968334386,-7.70899955093728,38.5003112353066,0.287694576548543,-0.267785035763194,0.0100236228138791,-0.876983468752823,0.0103378464272393,0.341413397226435,0.00989226174839005,-0.267785035763194,0.0100236228138791,0.172081366679297,0.00703565967110077,0.335252439017953,0.0100236228138791,0.86,0.0109726933794762,0.316974784982839,0.00709131820971319,0.98058663709023,0.0219818338568138,0.65,0.0150831031289984,-84.4814945698889,0,-0.174514511367474,0.00627605359750278,-0.583837931949938,0.00643510805584053,0.23480890921499,0.00612765980562324,-0.174514511367474,0.00627605359750278,0.0698047745877971,0.00296890703207779,0.213226463503023,0.00627605359750278,0.89,0.00989444288477123,0.198466240854024,0.00444006064349145,1.05228131755269,0.0235437451786334,-87.9315850476721
143,300,1.10866262452161,0.400477566597125,0.15,0.35,-0.013288387897737,0.00699092203393787,-0.415898223952581,0.00686251011951884,0.389321448157107,0.0073823315773545,-0.013288387897737,0.00699092203393787,0.0490006991466341,0.00206981436207752,0.17726868503797,0.00699092203393787,0.912,0.00895857131466843,0.221072365719006,0.00494580189642668,0.929184231495062,0.0208357127379508,0.437,0.0156853753541316,-6.01087696081705,74.6680752712622,0.448693401776862,-0.245075738321752,0.00725582827315761,-0.679959236405225,0.00736526575065674,0.189807759761721,0.00720190145272186,-0.245075738321752,0.00725582827315761,0.112656514399576,0.00422893727637812,0.280041524448962,0.00725582827315761,0.796,0.0127429980773757,0.229449436542244,0.00513321262335911,0.967025311808965,0.0216434719623924,0.662,0.0149584758581882,-106.810346547367,0,-0.174589351934596,0.00504192854353849,-0.486226363980416,0.00510564901015315,0.137047660111224,0.00498154414087474,-0.174589351934596,0.00504192854353849,0.0558770642036522,0.00214461273412794,0.196185974729682,0.00504192854353849,0.803,0.0125774003673255,0.159439779973971,0.00356696579238407,0.997250480698894,0.0223108388986589,-109.5017516727
144,600,1.10866262452161,0.400477566597125,0.15,0.35,0.00095990287298314,0.00522903503717465,-0.318003477201429,0.00513423822386231,0.319923282947395,0.00547069624352604,0.00095990287298314,0.00522903503717465,0.0273163860261057,0.00118067422598803,0.133324948835605,0.00522903503717465,0.944,0.00727076337120113,0.165356606822951,0.00369933626462895,0.98417240113293,0.0220389299496244,0.348,0.0150630674166984,0.58050469916265,145.106188632246,0.745851651031247,-0.236014600056416,0.00534388334204183,-0.56150001799812,0.00535898974744488,0.0894708178852883,0.0053465800752656,-0.236014600056416,0.00534388334204183,0.0842314235239686,0.00271477164197954,0.24850744975432,0.00534388334204183,0.676,0.014799459449588,0.168988429110848,0.00378058691529505,0.98271249185748,0.0219873109880287,0.656,0.0150221170279026,-139.663171791248,0,-0.177096857045782,0.00406734945523979,-0.427180711670636,0.00407899630498652,0.0729869975790724,0.00405690024613174,-0.177096857045782,0.00406734945523979,0.0478900850349425,0.00164101091628956,0.186781618251693,0.00406734945523979,0.714,0.0142899965010493,0.128620883184028,0.00287748948586454,0.99203290189376,0.0221937451671617,-137.689038250807
145,150,0.400477566597125,0.693147180559945,0.15,0.35,0.0170198883052486,0.0100383901852001,-0.548887402611783,0.0102618512729041,0.582927179222281,0.0104639255384365,0.0170198883052486,0.0100383901852001,0.100958184830734,0.00460203356686387,0.252684483490192,0.0100383901852001,0.911,0.00900438781928011,0.317441770267118,0.00710176554308784,0.909563712912401,0.0205189294028919,0.295,0.0144213383567546,5.36157805915929,37.7928287094908,0.282917665152048,0.0113815191937415,0.0104062032454232,-0.604637674817788,0.0106690938133047,0.627400713205271,0.010325742414165,0.0113815191937415,0.0104062032454232,0.108310315898229,0.00487892755030415,0.261648586643802,0.0104062032454232,0.937,0.00768316341099159,0.329073040501735,0.00736197879134764,0.955111005232604,0.0214119932763594,0.318,0.0147267104269759,3.45866047743936,0,-0.379504508095903,0.00692253019175312,-0.80273234070753,0.00719399468148136,0.0437233245157236,0.00666583678320896,-0.379504508095903,0.00692253019175312,0.191897174496591,0.00612258914203343,0.384027055869581,0.00692253019175312,0.585,0.0155812387184075,0.21890962577222,0.00489741736272205,0.986418640942693,0.0220720802243726,-173.361270322021
146,300,0.400477566597125,0.693147180559945,0.15,0.35,-0.00794361833372641,0.00723611732952885,-0.438662676277115,0.00726845020526173,0.422775439609662,0.00749690542734276,-0.00794361833372641,0.00723611732952885,0.0523721336849329,0.0023524768960169,0.180990702938448,0.00723611732952885,0.937,0.00768316341099159,0.228826121775263,0.00511926790735366,0.960374007179381,0.0215396565864041,0.142,0.0110379345894058,-3.47146482757247,74.3510147285723,0.438280360727963,-0.00314876912057132,0.00725742253079753,-0.442996690687967,0.00733257598891469,0.436699152446824,0.00723845888860036,-0.00314876912057132,0.00725742253079753,0.0526274263557117,0.00241831509579806,0.182589536459689,0.00725742253079753,0.947,0.00708456067798138,0.229499851395437,0.00513434049782554,0.977849559463754,0.0218858553256977,0.165,0.0117377595817941,-1.3720135771007,0,-0.3848051839412,0.00513265147553733,-0.707158005099419,0.0052360835615413,-0.0624523627829819,0.00503436635017884,-0.3848051839412,0.00513265147553733,0.174392796646187,0.00419879345255938,0.385341610762866,0.00513265147553733,0.347,0.0150529399121899,0.16230869098522,0.0036311486922864,1.0133083215336,0.0226704689038441,-237.082303852874
147,600,0.400477566597125,0.693147180559945,0.15,0.35,0.00132038262156843,0.00547496206088246,-0.335591352659271,0.00545097287931669,0.338232117902408,0.00563042951822282,0.00132038262156843,0.00547496206088246,0.0299469777688016,0.00128793563055396,0.13919492447648,0.00547496206088246,0.94,0.00750999334220744,0.17313350215398,0.00387331994436848,0.992857529002333,0.022230581348639,0.08,0.00857904423581089,0.762638429386193,146.00358096268,0.737721894094923,-0.00282264232424459,0.00521448331132099,-0.333390007180588,0.00523908013345273,0.327744722532099,0.00520866764064134,-0.00282264232424459,0.00521448331132099,0.0271716126775317,0.0011836216641683,0.132285384073016,0.00521448331132099,0.958,0.00634318531969546,0.164896440847112,0.00368904149192602,1.02282327686021,0.0228848298484595,0.063,0.0076831634109916,-1.71176667594765,0,-0.392078512374877,0.00406395378624833,-0.650919344389285,0.00408712495926239,-0.133237680360468,0.0040427590637882,-0.392078512374877,0.00406395378624833,0.170224764522482,0.00323678652289429,0.392188106501825,0.00406395378624833,0.141,0.0110054077616415,0.128513502702098,0.00287508718384256,1.02762801510015,0.0229901638060182,-305.087406483456
148,150,0.693147180559945,0.693147180559945,0.15,0.35,0.00105206228653472,0.00952595079654962,-0.533676218883359,0.00972011572224902,0.535780343456429,0.00982442853839891,0.00105206228653472,0.00952595079654962,0.0906541016747608,0.00423921756036431,0.2380160712798,0.00952595079654962,0.909,0.00909499862561837,0.30123701395792,0.00673923486574833,0.905684070049841,0.0203794577041117,0.31,0.0146253205093085,0.349247349358495,38.4438137471494,0.310464140666914,-0.0570023215198279,0.0102230910536645,-0.663644761197398,0.010501964577571,0.549640118157742,0.0101484068993853,-0.0570023215198279,0.0102230910536645,0.107656343759473,0.00510343006984649,0.260237643146795,0.0102230910536645,0.936,0.0077397674383666,0.323282524568704,0.00723243413030542,0.957419943060732,0.0214689586700609,0.36,0.0151789327688082,-17.6323547324049,0,-0.33206428337725,0.00697351322217358,-0.747901046052635,0.0072233013848412,0.0837724792981347,0.00673588553673033,-0.33206428337725,0.00697351322217358,0.158847945068017,0.00539831496179602,0.342058062354191,0.00697351322217358,0.644,0.0151414662433993,0.220521850753683,0.00493348584801126,0.962106528109761,0.0215274285102724,-150.581124837446
